,SMALL LoBM,ME1 BM2,ME1 BM3,ME1 BM4,SMALL HiBM,ME2 BM1,ME2 BM2,ME2 BM3,ME2 BM4,ME2 BM5,ME3 BM1,ME3 BM2,ME3 BM3,ME3 BM4,ME3 BM5,ME4 BM1,ME4 BM2,ME4 BM3,ME4 BM4,ME4 BM5,BIG LoBM,ME5 BM2,ME5 BM3,ME5 BM4,BIG HiBM
194506,  16.5883,   2.1723,   4.4029,   5.9554,  14.8731,   8.8986,  -0.2855,   0.1038,   1.0146,   6.3223,   1.0384,   1.4165,   0.1719,   2.2098,   5.5851,  -1.0112,  -0.3203,   0.5148,   2.9061,  11.0865,  -2.3287,  -0.4165,   0.6055,   1.4318,   1.7799
194507,  -2.9134,  -3.8468,  -4.5729,  -3.7173,  -4.9359,  -1.5631,  -4.3364,  -4.2674,  -3.5024,  -5.9548,  -4.3113,  -2.6613,  -3.9003,  -4.0791,  -7.2594,  -1.0990,  -4.4722,  -1.6311,  -4.4690,  -5.4050,  -1.4632,   0.0212,  -3.2840,  -2.1497,  -4.6710
194508,  -1.7106,  11.1202,   7.5888,   4.6973,   5.1093,   4.8329,   7.0723,   6.8888,   6.0030,   4.8804,   9.8498,   6.3064,   8.0111,   6.9422,   2.3629,   6.0253,   8.9996,   8.9901,   6.1129,   0.9334,   8.4116,   4.6944,   3.9608,   1.4405,   1.7502
194509,  14.0478,   7.6418,   2.9416,   6.6873,   7.1548,   3.1742,   7.9956,   6.5282,   6.2135,   7.7993,   6.1149,   5.9338,   6.0815,   7.0081,   5.0793,   4.1609,   6.4271,   5.2730,   5.9155,   9.5142,   4.7836,   1.7390,   3.4814,   4.9491,   5.7443
194510,  16.0256,   9.7466,  10.7965,  12.4073,   8.6369,   6.1812,   6.1455,   5.6935,   5.6848,   5.5938,   5.0064,   3.0895,   6.1140,   5.3245,   5.2188,   4.4718,   3.0697,   5.9544,   5.1967,   6.7467,   2.0146,   2.9477,   5.4397,   6.9447,   4.1942
194511,   8.5868,   9.5024,  13.4764,  12.6478,  11.2461,  13.2505,   7.0826,   6.7835,  12.4829,   9.3064,   7.0065,  11.3669,   5.5784,   8.7833,   8.2329,   6.7496,   9.8104,   8.1469,   9.5417,  16.1072,   1.5602,   3.1870,   4.1292,   4.6310,   7.6688
194512,   6.2425,   2.2662,   4.2352,   2.6338,   2.6240,   4.6836,   5.1379,   2.7052,   3.0145,   2.7726,   1.7746,  -0.5418,   1.6887,   4.3470,  -1.0306,   1.8678,   1.8988,   2.0095,   2.5944,  -0.1730,   1.4467,   0.0729,   1.0742,  -1.1400,  -1.1031
194601,  33.8809,  10.0124,  11.8072,  11.7721,  16.7983,   7.2126,   8.8407,   7.4689,   7.8966,  12.3493,   5.8105,   9.0284,   6.3466,   5.1792,  15.1304,   4.9674,   8.3324,   9.0908,   7.0681,   9.5276,   6.0632,   4.1619,   4.0930,   6.3326,   7.6652
194602,  -5.2131, -10.6207,  -6.6646,  -6.8877,  -6.1821,  -5.3211,  -6.8239,  -7.4007,  -6.5617,  -7.7639,  -6.7148,  -6.3823,  -6.3265,  -8.7804,  -9.8537,  -5.4255,  -6.2721,  -5.5720,  -7.0254,  -7.2681,  -6.2984,  -4.4131,  -5.3107,  -7.4082,  -8.0452
194603,  -4.3296,   3.0166,   4.7371,   3.9825,   3.4998,   3.3937,   8.1655,   5.0912,   7.8268,   3.9037,   6.5784,   7.7936,   8.4194,   8.0611,   4.8020,   8.8827,   7.9785,   7.7700,   6.0806,   4.6902,   4.3906,   3.7143,   8.0437,   7.4227,   3.2092
194604,   2.8650,   5.7814,  15.6786,   6.5777,   6.4622,   4.2023,   8.4570,   7.3789,   6.6678,   7.6425,   3.7430,   5.3734,   5.3335,   6.5815,   3.5180,   6.2966,   3.6811,   7.7143,   2.2637,   1.2166,   3.2772,   4.0047,   5.2949,   5.5685,   1.8563
194605,   8.8301,   7.5180,   4.2307,   1.9562,   6.5725,   5.8144,   4.4159,   5.9041,   3.7129,   8.6454,   5.1206,   7.4333,   7.1645,   5.4305,   4.1677,   4.7878,   3.9992,   4.6917,   7.3482,  10.1809,   2.1995,   3.8000,   1.2671,   5.0086,   5.0749
194606,  -6.0324,  -4.5194,  -6.0069,  -4.8490,  -6.2302,  -4.3850,  -5.7802,  -5.6911,  -5.8090,  -6.2093,  -5.7679,  -5.8118,  -4.8576,  -6.5800,  -4.9270,  -5.7440,  -6.5600,  -5.8583,  -6.4500,  -5.4748,  -4.5277,  -2.9876,  -1.4259,  -5.7523,  -2.9185
194607,  -6.6808,  -6.7544,  -4.4316,  -3.2959,  -6.5530,  -4.6710,  -5.1935,  -3.7923,  -4.3819,  -4.6811,  -5.4014,  -2.5752,  -4.7660,  -3.3980,  -4.7150,  -3.8388,  -2.3631,  -4.1368,  -4.0393,  -6.4977,  -2.2374,  -4.6230,  -1.7002,  -1.3762,  -2.5895
194608,  -9.9938,  -8.9829,  -9.7045,  -8.1433,  -9.2862,  -7.6841,  -8.3648,  -8.6074,  -8.4437,  -8.1349,  -9.2701,  -8.4706,  -7.4458,  -6.9746,  -8.7120,  -7.0232,  -6.7577,  -6.8132,  -5.7519,  -9.4816,  -6.4106,  -7.0256,  -6.9123,  -5.3657,  -7.4544
194609, -16.2065, -18.5860, -15.4940, -15.5283, -18.4842, -14.5317, -13.9617, -14.2689, -13.7873, -16.3464, -13.9765, -12.2421, -13.0710, -12.3569, -15.3338, -11.4036, -10.4923, -14.6904,  -9.4102, -16.5725,  -9.9703,  -9.0589,  -7.2054,  -8.6302, -13.0412
194610,  -4.1340,  -3.6252,   1.2161,  -1.5883,   0.1181,  -4.1347,  -2.6672,  -1.4464,  -1.2007,  -0.6602,  -1.9733,  -2.8438,  -3.3808,  -0.4367,   0.4937,  -3.6585,  -1.0648,  -2.3379,  -1.1351,   2.4192,  -2.5407,  -2.8879,  -3.4745,   0.0964,   0.5768
194611,  -3.2355,   0.1522,  -3.0973,  -3.0064,  -0.3604,  -5.4551,  -0.4361,  -0.9302,  -1.2766,   1.3430,   0.1244,  -0.3700,   0.7302,  -1.9951,   1.9086,   0.8303,  -0.4972,   0.6989,  -1.5766,  -0.2191,  -1.0934,  -0.5962,  -0.1808,   0.0290,  -1.6582
194612,   0.7932,   7.8225,   2.1349,   2.0780,   2.2987,   3.6730,   6.1993,   3.2935,   4.0562,   2.9836,   4.4451,   3.6680,   5.3664,   6.2088,   1.1453,   6.8921,   4.5034,   7.1366,   2.2206,   3.7766,   4.9691,   5.4931,   2.8429,   3.8129,   3.5178
194701,   5.8265,   5.8197,   2.6746,   4.9369,   5.0290,   6.4411,   2.3715,   2.7747,   1.7706,   3.9679,   0.8358,   2.4175,   1.8778,   0.2220,   4.1543,  -1.8332,   0.4547,   1.3064,   3.2145,   1.7997,   2.2041,  -0.4853,   1.2918,  -0.6026,   1.0890
194702,   0.8804,  -2.3897,  -1.3121,   0.5529,  -0.1477,  -3.0016,  -0.5028,   1.1022,  -1.3698,   0.9948,  -1.8492,  -1.9232,  -1.8108,  -1.3711,   0.4243,  -2.4108,  -1.2465,  -2.2816,  -2.2219,  -0.2857,   0.0717,  -1.0518,  -1.8284,  -2.1161,  -3.2909
194703,  -5.8163,  -4.9007,  -5.4496,  -5.2765,  -2.1365,  -4.7066,  -4.7157,  -3.9777,  -3.1853,  -3.8167,  -2.6751,  -3.2847,  -2.8873,  -1.8822,  -2.9191,  -0.8169,  -1.9073,  -3.4396,  -1.0674,  -2.7169,  -1.9461,  -2.5515,  -2.9431,   0.2719,  -2.2363
194704, -11.2715,  -9.7146, -10.0725,  -9.3812,  -9.5177,  -9.9560,  -6.5372,  -8.4131,  -9.6865,  -8.9098,  -9.3194,  -8.8629,  -8.0717,  -6.7645,  -6.9135,  -6.7571,  -6.6126,  -7.4827,  -8.9945,  -8.3313,  -4.8919,  -5.6961,  -2.4308,  -2.9260,  -3.9717
194705,  -6.5599,  -7.4578,  -7.7541,  -5.7370,  -5.9763,  -7.6364,  -4.8488,  -4.8210,  -3.5728,  -2.4203,  -4.8811,  -3.7248,  -5.0100,  -3.4225,  -4.5820,  -3.6998,  -4.2127,  -1.6195,  -4.9128,  -3.2984,  -1.5155,  -0.3596,  -1.5548,   0.7243,  -3.2219
194706,   6.6085,   2.4171,   7.1057,   1.9966,   5.5369,   3.7717,   4.7204,   4.7324,   5.0301,   4.1978,   3.0499,   5.0051,   5.7086,   5.5055,   4.7582,   6.7138,   5.6848,   4.5821,   4.2603,   5.7848,   5.8930,   6.8171,  -0.1581,   5.6881,   4.2993
194707,  10.1720,   7.7979,   7.6900,   4.8476,   8.9599,   4.5566,   6.6926,   5.4566,   6.0466,   7.9974,   6.1023,   3.3996,   7.8819,   6.5623,   6.7200,   3.3580,   3.6517,   7.4248,   4.4451,   9.8974,   3.2432,   3.4171,   2.5270,   3.4661,   7.0264
194708,  -2.5053,  -4.2273,  -3.7855,  -1.6389,  -2.2450,  -3.3189,  -1.6632,  -2.0955,  -1.0250,  -2.1907,  -0.0317,  -2.2534,  -2.3804,  -2.1710,  -1.1797,  -1.9974,  -1.7805,  -3.4647,  -2.1712,  -2.5926,  -2.2897,  -2.4726,  -1.7011,  -1.6476,  -3.9469
194709,   0.7983,  -0.1662,  -1.1204,  -1.0532,   2.4045,  -1.0723,   0.9870,   0.1045,   0.0204,   2.6835,  -0.0214,  -1.5800,   0.2635,   0.8031,   1.3144,  -1.1692,  -1.4408,   1.9223,   1.1979,   0.5549,  -0.9845,  -1.2259,  -2.0849,  -0.6691,  -0.6642
194710,   2.4823,   5.3183,   7.7525,   3.8183,   2.1362,   2.8745,   3.1409,   2.4265,   3.9913,   2.8731,   4.7803,   2.6434,   3.3115,   4.0874,   0.5732,   2.9916,   2.4684,   3.9502,   1.5162,  -0.1520,   1.6411,   4.0962,   2.3492,   2.1168,   3.3683
194711,  -5.0782,  -6.9872,  -4.8248,  -2.6651,  -2.5994,  -6.0279,  -3.8224,  -3.9794,  -4.6971,  -3.4299,  -3.1981,  -4.8023,  -3.6283,  -3.8106,  -2.3664,  -3.8449,  -3.3396,  -2.8128,  -2.5213,  -5.1306,  -2.4832,  -2.6379,  -2.4271,  -3.3903,  -2.9905
194712,  -4.3689,   2.0874,  -2.8867,  -0.9682,   3.5327,  -1.7425,  -0.1241,   0.3453,  -1.3986,   5.6155,   0.9720,   3.7491,  -0.9087,   0.8880,   1.0980,   3.5111,   1.9601,   0.1609,  -0.6182,   2.2889,   1.1542,   2.6003,   2.8863,   4.0680,   7.2343
194801,   2.3281,  -0.7818,  -2.5447,  -1.3015,   1.1916,  -3.4490,  -2.1976,  -3.3557,  -1.4616,  -0.2387,  -4.0838,  -4.2761,  -2.4424,  -4.1498,  -0.3382,  -3.1187,  -4.0874,  -3.5072,   0.5184,  -0.0449,  -5.0650,  -4.5747,  -4.3713,  -3.5280,  -4.4928
194802,  -8.8110,  -7.3720,  -8.4995,  -7.4024,  -6.9613,  -7.8249,  -6.4724,  -7.4332,  -6.0486,  -7.5571,  -5.4078,  -8.4353,  -6.8926,  -7.1416,  -5.3807,  -5.6798,  -6.0312,  -3.4079,  -6.9687,  -7.2273,  -5.2855,  -5.6214,  -3.1639,  -4.7193,  -4.6769
194803,  13.9771,   7.2879,   9.4562,   9.2190,  10.5291,   4.9067,   6.0719,   7.8925,   9.5201,  12.1287,   5.8317,   6.7888,  10.5915,  10.5684,  10.7865,   8.9552,   7.3162,   7.5815,   9.9254,  12.9137,   6.8393,  10.1488,   5.3942,   8.1659,   9.9962
194804,  -0.3883,   6.8448,   1.3155,   5.0236,   5.4501,   4.2288,   0.8379,   0.7680,   4.7825,   5.2352,   2.1458,   1.8688,   2.1784,   2.6253,   3.6155,   4.3652,   3.5711,   6.7388,   1.1220,   7.0032,   1.8943,   2.7183,   4.5475,   3.6412,   7.5944
194805,  12.9663,  10.4218,  13.0496,   5.3425,   8.1068,   7.4391,   8.8543,   9.7671,   7.6605,   7.4352,   7.5481,   7.5360,   9.3952,   9.9133,   6.4182,   5.1507,   7.3939,   7.8750,   6.3653,   7.9646,   8.0703,   8.7978,   4.8114,   5.1978,   6.5926
194806,  -5.0008,   0.3938,  -2.7201,  -0.9574,   0.0872,  -4.4764,  -2.6472,  -2.5025,  -2.0352,   3.2949,  -1.8047,  -1.3434,  -4.6833,  -2.9290,  -0.7664,  -2.0205,  -1.1383,  -2.4745,  -3.9290,  -1.0556,  -0.7918,  -1.3787,   0.6398,  -0.3462,   2.6848
194807,  -7.2728,  -5.2972,  -8.0115,  -6.0607,  -4.6117,  -6.1897,  -4.5022,  -4.9318,  -5.1774,  -3.9906,  -4.4247,  -5.1330,  -5.5258,  -6.4903,  -6.2915,  -6.1350,  -4.8870,  -5.2419,  -5.6061,  -2.7919,  -5.2566,  -6.3350,  -3.8164,  -4.9544,  -5.6161
194808,  -5.5372,  -2.4391,  -0.8830,  -2.5112,  -1.1520,  -1.6193,  -1.5847,  -0.5127,  -1.0157,  -0.5070,  -1.6299,   0.5199,  -0.0645,  -0.6957,   0.4434,  -0.6448,  -0.6052,   0.7029,  -0.0814,  -1.5947,   0.3988,  -0.9160,  -0.6032,  -1.9175,   0.7208
194809,  -4.7898,  -6.6666,  -3.6418,  -6.3196,  -6.6275,  -1.8757,  -3.2801,  -4.5930,  -4.5929,  -6.3953,  -4.4322,  -5.5210,  -4.7690,  -4.1364,  -6.2776,  -4.8394,  -3.5927,  -4.6307,  -6.1319,  -6.0025,  -2.8897,  -3.8376,  -1.7521,  -4.2806,  -3.2652
194810,   2.4150,   3.3872,   5.0734,   4.9514,   5.1087,   1.8398,   3.5041,   5.3254,   3.8752,   7.1339,   3.3870,   5.2877,   5.1169,   4.2519,   3.9243,   5.0759,   4.6338,   5.8818,   6.4555,   5.8372,   6.2601,   7.9727,   3.9607,   5.8481,   5.9175
194811, -13.8006, -11.0060, -13.2081, -13.0477, -12.5899, -10.2319, -10.2103, -10.0957, -12.2774, -13.5167, -10.1741, -10.5329,  -9.0559, -11.8281, -14.7527,  -9.7669,  -8.8681,  -9.9561, -13.2213, -16.1937,  -9.6595, -10.7192,  -7.5684, -13.4598, -14.9093
194812,   4.6367,  -5.6318,  -2.7600,  -4.1681,  -0.8113,  -0.5635,  -0.7765,  -1.1162,  -1.0011,  -1.0303,   1.4552,   2.0065,  -0.6315,  -0.6625,   0.4079,   3.5057,   1.7826,  -0.7559,   1.6180,   0.0621,   4.6659,   2.6927,   2.0051,   1.9526,   1.5014
194901,  -1.2356,   5.3043,   5.2320,   2.6008,   4.1214,   1.1528,   0.5887,  -0.1274,   2.2006,   2.2188,   0.6187,  -0.9199,   0.8815,   0.0146,  -0.2363,   1.0498,   0.8818,   3.3275,  -0.2218,   2.1976,   0.6546,  -1.9395,  -1.6868,   0.5492,   1.4433
194902,  -6.7062,  -3.9761,  -5.1214,  -6.1040,  -3.8871,  -8.6619,  -4.5842,  -5.3785,  -5.4714,  -6.8874,  -2.9814,  -5.6423,  -3.1146,  -3.7085,  -6.5408,  -1.8295,  -3.0107,  -3.1145,  -4.2722,  -3.7809,  -3.5615,  -4.1893,  -2.3176,  -2.7663,  -6.6775
194903,   7.5455,   6.5287,   8.4533,   5.0254,   6.1201,   5.2793,   7.0410,   4.0219,   4.5898,   6.3218,   4.7416,   4.6193,   4.3287,   6.5010,   6.8164,   3.7179,   3.2577,   2.8182,   3.8534,   6.9732,   3.9298,   3.1583,   1.5842,   5.3910,   3.2874
194904,  -2.0212,  -3.4438,  -1.8709,  -3.3209,  -3.1151,  -4.0288,  -2.5926,  -4.5561,  -3.9918,  -3.8865,  -2.2971,  -2.7552,  -3.9822,  -5.0086,  -4.7065,  -2.4623,  -2.8435,  -2.6737,  -4.6938,  -4.5313,  -2.1095,  -1.0170,  -0.9976,  -0.6211,  -2.3223
194905, -12.3146,  -7.3005,  -8.2908,  -7.4159,  -6.3231,  -4.1028,  -5.7040,  -2.5164,  -4.9877,  -6.9552,  -3.8881,  -3.5644,  -2.7929,  -4.4199,  -7.1701,  -2.3993,  -3.2455,  -1.9537,  -3.9351,  -5.3768,  -2.7349,  -3.4977,  -2.8118,  -6.7251,  -6.8305
194906,  -2.3182,  -3.7406,  -1.4718,  -0.8109,  -0.6285,  -3.4726,  -2.9664,  -1.4486,  -0.4567,  -2.6826,   0.4117,  -3.2286,  -2.5624,  -1.8360,  -4.4885,   0.0123,  -1.4108,  -0.4505,  -1.9680,  -2.0102,   0.6182,  -0.3804,  -0.2393,  -0.5500,  -3.6893
194907,  11.2120,   4.9521,   5.6198,   5.5188,   4.5240,   4.0284,   6.8182,   6.6130,   7.6624,   4.7490,   6.9329,   6.7055,   5.9608,   6.9850,   6.1092,   6.7119,   5.4178,   7.2234,   4.1607,   6.4266,   5.4852,   4.6759,   4.9797,   5.6829,   6.7942
194908,   3.1578,   2.8955,   1.5635,   2.6557,   1.3809,   0.5295,   2.6534,   2.0581,   1.5027,   0.6216,   3.1267,   0.7454,   3.0533,   0.5122,   2.5448,   1.6533,   1.8366,   1.8884,  -0.2446,   4.1944,   1.9919,   2.0205,   2.6724,   1.7117,   1.1431
194909,   9.2443,   0.5106,   4.3391,   3.3074,   3.0239,   4.0865,   3.4777,   3.8606,   4.8254,   4.9443,   3.8111,   4.3282,   2.9979,   3.6177,   3.1624,   3.8357,   3.7004,   1.9640,   3.0914,   5.6858,   2.4894,   1.6054,   3.5087,   3.1906,   3.8648
194910,   8.0371,   3.0604,   6.5627,   6.1876,   4.8842,   5.8009,   4.5284,   1.9746,   4.2995,   2.0454,   3.0883,   3.5762,   1.7394,   3.7397,   5.3474,   2.6738,   1.9238,   3.9124,   0.4087,   1.4384,   3.5381,   2.9597,   2.4120,   3.0577,   1.3826
194911,  -9.0637,   1.0244,  -3.8969,  -1.2901,  -1.3443,  -3.0218,   0.8693,   0.1223,  -0.9805,   0.1265,   1.4634,   1.3064,   0.1488,  -1.5188,  -0.2935,   0.5656,   0.6928,   1.2485,  -0.0360,   2.8061,   1.5225,  -0.3074,  -1.5572,  -0.2298,   1.3241
194912,   6.5699,   6.2384,   5.9869,   6.3578,   8.0167,   4.4428,   5.0209,   5.3098,   6.2381,   7.9043,   5.5162,   6.0147,   5.0799,   7.4848,  11.9470,   4.7233,   4.3614,   5.1987,   5.5746,   6.5458,   5.2507,   2.5325,   2.3321,   3.9424,   6.7893
195001,  12.5423,   3.0447,   6.9472,   4.1374,   6.2467,   9.7708,   5.1859,   3.9178,   2.1173,   4.5883,   3.4502,   5.2470,   3.4351,   2.1432,   5.3789,   0.1444,   1.9642,   2.4600,   2.6665,   8.0153,   0.7698,   0.6618,   2.0644,   1.0530,   5.3102
195002,   3.2847,   5.5400,   3.4047,   3.3566,  -0.0189,   2.2185,   1.3585,   2.1816,   1.8111,   0.1639,   1.1534,   0.4781,   0.2915,   0.3928,  -0.7978,   0.5447,   1.7010,   1.1821,   0.2671,   2.0359,   1.2878,  -0.0519,   0.6743,   0.4368,   0.6813
195003,  -2.2454,  -0.5666,   3.0396,  -2.6096,  -0.6494,  -1.3545,   1.6994,  -1.7306,  -1.4639,  -1.9895,   0.1682,   0.2750,  -0.5822,  -3.0968,  -2.4489,   2.0939,   0.1313,  -1.2061,  -1.7301,  -1.5344,   1.5640,   1.0173,   0.8763,   1.3174,  -1.1043
195004,   9.9309,   2.9172,   8.0555,   5.2900,   7.6673,   7.7116,   5.6897,   5.3234,   4.2223,   7.1963,   3.3894,   3.6737,   5.2251,   6.3338,   9.9114,   3.5594,   1.4342,   4.3334,   4.0390,   3.4791,   5.1293,   2.3113,   2.9859,   3.4487,   3.9825
195005,  -2.4986,   2.2191,  -1.0885,   2.6080,   3.1624,   1.0216,   1.5712,   2.9763,   2.9519,   2.4459,   1.0251,   0.6338,   2.5046,   4.2986,   1.1553,   3.5821,   1.6397,   3.3607,   2.7338,   1.4010,   4.1870,   4.4106,   4.4088,   4.5755,   1.3935
195006, -14.3964, -10.7434, -11.5255,  -9.2379, -10.4442,  -7.4450,  -7.5274,  -7.7673,  -9.8067, -10.1162,  -7.4698,  -8.6318,  -6.3146,  -8.5417,  -8.7540,  -7.4309,  -9.0317,  -8.3501,  -6.3733,  -9.3986,  -5.8784,  -5.5404,  -6.5993,  -3.9615,  -7.5949
195007,   4.9205,   2.1820,   5.4401,   8.5673,  12.5509,   0.6715,   1.3447,   4.0606,   6.3398,  14.0935,  -2.0841,  -3.2480,   2.4909,   6.0993,  17.4003,  -1.8763,   0.3542,   5.1576,   8.2371,  15.9573,  -4.0332,  -0.8269,   6.5074,  12.3081,  12.6725
195008,  -0.1145,   6.0796,   3.9034,   2.7070,   5.6757,   4.7765,   2.7104,   5.0389,   4.8389,   1.3588,   4.2419,   4.7528,   4.5562,   4.8848,   3.9863,   4.0584,   3.4812,   3.6270,   2.3599,   3.4886,   5.2420,   2.9541,   3.6763,   1.6669,   1.6308
195009,   5.5136,   5.0862,   2.2948,   3.6487,   2.3476,   4.7891,   5.2102,   3.8167,   5.5733,   5.4454,   4.7524,   5.6407,   5.8691,   4.8172,   5.0129,   5.7506,   5.6313,   4.8280,   3.3431,   8.7331,   4.9711,   3.3693,   4.1673,   3.5725,   2.9674
195010,  -4.8322,  -3.4035,   1.0047,  -1.2796,  -0.0733,   2.5950,  -0.0136,  -0.3225,  -1.2970,   0.7362,  -0.1660,  -2.0869,  -0.7883,  -1.1101,   0.9527,  -1.4245,  -1.2586,  -2.1141,   0.4536,  -3.5384,  -0.0212,  -0.3350,  -1.0042,  -1.0890,   4.3372
195011,  -1.3463,   1.1618,   0.2203,   0.9845,   4.4359,  -0.7320,  -0.4867,   0.8116,   1.1135,   7.3398,   0.0229,   0.3877,   0.9619,   0.9037,   4.8758,   1.9898,   2.0489,   1.6444,   4.2253,   7.5304,   0.6501,   0.5971,   2.2143,   2.8597,  -0.4797
195012,   8.2193,   6.0367,  10.2382,  11.1943,  13.1872,   8.5954,   4.9362,   9.3969,   7.8437,  13.6743,   1.8447,   2.0258,   4.9344,   7.3634,  13.6448,   3.9428,   2.9024,   7.7092,   9.5585,  11.3744,   2.6323,   4.3142,   5.4874,   8.6597,  10.2654
195101,   8.1834,   8.8152,   8.4216,   6.5897,  10.9173,   4.9012,   8.1292,   5.5078,   8.7912,   9.4533,   6.7258,   7.2408,   6.3887,   9.1443,   9.2006,   6.2713,   7.5021,   6.6301,   6.0153,   9.0885,   4.5400,   3.7036,   6.8910,   5.1241,   9.8787
195102,   0.8891,  -0.0278,  -0.9518,   0.5489,   0.0002,   1.2626,   0.0338,   1.3850,  -0.5145,   0.3012,   1.4727,   1.5325,   1.5502,  -1.2386,  -1.2184,   0.8957,   0.7191,   2.0413,   0.9273,   1.3466,   1.8152,   1.0766,   1.3367,  -0.6219,  -3.5503
195103,   1.2097,  -5.6635,  -5.0402,  -5.3998,  -7.3272,  -3.0167,  -1.7805,  -3.6617,  -6.3612,  -5.9733,  -2.4580,  -1.3043,  -5.2572,  -5.5512,  -6.4270,  -2.0969,  -2.6301,  -4.5547,  -6.8133,  -6.3334,  -0.8834,  -1.9151,  -3.1807,  -3.8255,  -5.2482
195104,   1.2200,   2.8632,   4.7772,   3.5909,   5.0446,   3.0978,   2.9530,   3.3023,   5.4241,   4.6326,   0.4381,   3.0884,   3.8378,   3.9185,   8.5126,   4.4529,   4.4049,   3.7669,   5.1995,   4.6847,   4.5144,   2.8056,   8.7174,   6.3494,   7.6681
195105,  -4.7325,  -2.8325,  -4.4306,  -4.7357,  -4.0719,  -2.9009,  -3.4303,  -2.6823,  -3.6524,  -5.3602,  -2.9478,  -2.6358,  -3.2689,  -3.0235,  -2.7013,  -2.5897,  -2.5373,  -2.0852,  -3.1894,  -4.1389,  -2.9792,  -2.3943,  -3.2779,  -2.8501,  -5.8154
195106,  -4.0660,  -8.1759,  -7.3814,  -5.2153,  -7.6660,  -5.0154,  -4.4931,  -6.3722,  -6.6184,  -7.8298,  -5.3480,  -4.2944,  -5.1464,  -6.3878, -11.3091,  -3.2822,  -3.2202,  -5.1599,  -5.7699,  -8.5459,  -2.3205,  -2.6554,   1.8516,  -4.0133,  -6.9126
195107,   2.7476,   3.3705,   2.9801,   3.9279,   4.2165,   5.0455,   5.7963,   5.1608,   6.4913,   7.1667,   3.7248,   6.6413,   4.9511,   6.8928,   6.6660,   8.2867,   5.5703,   6.2283,   8.1549,  10.7716,   6.9290,   4.8440,   6.9729,   9.2376,  10.5717
195108,  10.1951,  12.5425,   3.9737,   5.3341,   4.7084,   3.3586,   4.6520,   2.7352,   6.0515,   3.3449,   3.8297,   5.2323,   4.4270,   3.1897,   4.2628,   2.6661,   3.9253,   3.4137,   3.5805,   1.3152,   2.9893,   4.7343,   3.7565,   3.5981,   3.6783
195109,   3.3419,   1.4882,   2.1320,   1.8285,   1.3990,   2.1060,   3.2774,   2.3815,   1.4360,   4.0038,  -0.0745,   1.2132,   0.9812,   2.5342,   2.9584,   0.8184,   1.7304,   1.7608,   2.7503,   3.2579,   0.1971,   0.4061,  -0.9270,  -0.1558,   1.7786
195110,  -3.9729,   0.0553,  -3.4431,  -3.1937,  -1.8391,  -2.4831,  -2.8833,  -2.5113,  -3.6459,  -4.8433,  -1.8382,  -1.7362,  -2.1155,  -2.4466,  -4.3486,  -3.0826,  -2.7088,  -2.7540,  -1.3953,  -4.4792,  -4.4140,  -2.7561,   0.2788,  -0.6546,  -3.7796
195111,  -1.2301,  -2.2238,  -1.0722,  -1.4680,  -1.7847,  -0.3128,  -1.6873,  -0.1351,  -0.5818,   0.1341,  -0.0093,   1.2747,   0.7499,  -0.6245,  -0.5815,  -0.1483,   1.7222,   1.1828,   0.7495,   0.8986,  -0.1909,   0.0796,  -1.0953,  -1.3746,   0.1349
195112,  -0.8118,  -1.3805,   0.0683,  -0.2443,  -0.4111,   1.8167,  -0.8873,   0.8331,   0.1138,   0.0327,   0.6598,  -0.6555,   0.1766,  -1.0348,  -0.2208,   2.1972,   2.2900,   0.8718,   0.2470,   0.2237,   4.6125,   2.3751,   3.7172,   2.3442,   1.1473
195201,   1.0749,   2.7396,   0.9102,   1.1810,   1.8811,   1.8752,   1.7136,   0.7715,   2.0934,   0.6725,   1.7023,   1.7794,   0.6980,   0.9424,   1.8783,   1.7231,   1.1976,   0.9925,   2.2596,   1.2610,  -0.3587,   1.7888,   2.8090,   4.4695,   3.2859
195202,  -4.6952,  -3.6603,  -2.7363,  -3.6967,  -3.2220,  -1.9835,  -2.9488,  -3.7009,  -2.3205,  -2.2339,  -2.1739,  -1.3083,  -2.8696,  -3.5007,  -2.2853,  -1.4528,  -1.6689,  -4.3034,  -2.4285,  -2.0329,  -3.0112,  -3.4093,  -3.8984,  -4.1729,  -4.3230
195203,   1.8765,   0.5972,   0.7574,   2.0242,   1.8926,   0.0058,   1.3283,   1.7342,   2.1345,   4.4089,   2.7126,   1.0762,   1.6436,   2.0384,   3.6335,   2.3250,   1.9069,   2.5900,   4.5990,   6.2425,   4.5194,   4.2051,   4.2358,   6.5158,   6.7397
195204,  -5.5670,  -7.0043,  -4.6761,  -4.0931,  -5.1151,  -5.0204,  -5.2274,  -4.5909,  -5.7481,  -4.4410,  -4.2421,  -5.6441,  -3.9614,  -4.6022,  -3.3911,  -6.0708,  -4.5723,  -4.4988,  -6.6279,  -2.8893,  -4.8629,  -4.0746,  -4.8916,  -7.2117,  -6.3941
195205,  -6.3277,   0.6623,   2.3764,   1.0770,   1.4421,   1.5917,   1.4338,   2.0649,   1.2040,   2.4525,   2.0250,   2.2534,   0.7956,   1.2996,   3.5067,   2.7359,   1.6632,   2.6454,   1.8417,   2.7776,   3.4174,   1.7405,   2.1475,   2.6798,   2.8376
